pageid,name,revision_id
4204665,Szymon Konarski,1244720947
24615251,Valerijonas Šadreika,1016659563
1729811,Visvaldas Mažonas,1144050792
20663447,Vytautas Kolesnikovas,1098843848
65943780,Vytautas Matulevičius,1177313320
24928412,Vytautas Paliūnas,1184356885
16933116,Xavier Brasseur,1173229365
46334406,Zita Loseva,1230831647
24931037,Česlovas Kudaba,1133166000
45181583,Adnan Jashari,1191752848
77032896,Afrim Gashi,1249210667
41223034,Aloyse Hentgen,1250507433
34011078,Andy Maar,1184770331
46737926,Bojan Bojanovski,1249711386
52223317,Carole Dieschbourg,1249939234
75795397,Christos Floros,1246933180
41485325,Corinne Cahen,1249938719
1049633,Damian Kratzenberg,1214300979
64831175,Dan Kersch,1224034799
69617435,Dimitar Kovačevski,1250555445
46741426,Ferdinand Odžakov,1173912888
39395906,Frank Engel (politician),1179540263
65315628,Fred Keup,1242205540
46737986,Goran Mitevski,1249711420
41089475,Guillaume Konsbruck,1231473517
56125546,Hristijan Mickoski,1250609662
64249839,Ivan Stoilković,1245798125
41087982,Jean-Pierre Büchler,1249703905
5158552,Jean Ersfeld,1212177429
41622249,Johannes Olav Fallize,1217163934
13081995,Jup Weber,1248675764
64831501,Lex Delles,1242402305
46827251,Ljupčo Andonovski,1249711549
48848400,Maggy Nagel,1158512735
64855424,Marc Hansen (politician),1185355523
76796865,Martine Deprez,1242651510
76757379,Martine Hansen,1249941459
66942568,Meris Šehović,1183087341
53076333,Minčo Jordanov,1244123853
46738019,Nikola Spasovski,1249711457
11535011,Panko Brashnarov,1240046381
41087908,Paul Elvinger,1228734072
69547037,Perko Kolevski,1173912835
41089368,Pierre Krier,1216624071
46741549,Risto Gjorgjiev,1173912802
43325806,Roy Reding,1246066908
43455931,Sašo Mijalkov,1243518031
71797184,Serge Wilmes,1230914260
46737796,Slobodan Bogoevski,1249711261
42781979,Slobodan Čašule,1243517976
53001803,Stanko Mladenovski,1173912535
48900755,Stevčo Jakimovski,1223081209
28319323,Sven Clement,1224625713
16226939,Vangel Ajanovski-Oče,1195408159
46741339,Vančo Šontevski,1173912923
67189207,Vasil Ivanovski,1213630795
70644646,Xhezair Shaqiri,1249592857
41087873,Émile Schaus,1223398703
40230193,Albert Muwalo,1229063155
72276375,Albert Rakoto Ratsimamanga,1245491505
24757065,Albert Sylla,1242564754
66706277,Andriamihaja,1221933011
34540419,André Resampa,1191255852
2295777,Attati Mpakati,1244085456
46910022,Augustin Andriamananoro,1245248841
13456795,Azaly Ben Marofo,1240888321
24290121,Benja Razafimahaleo,1072140578
75447061,Boniface Kalindo,1206836023
21439455,Bruno Rajaonson,1173719996
72126673,Calvin Tsiebo,1191261046
76539446,Chakakala Chaziya,1248616152
10623517,Christian Rémi Richard,1190559088
33119810,Cornelius Mwalwanda,1165970443
46185621,Césaire Rabenoro,1190559033
46737856,Dobri Veličkovski,1249711336
32064766,Gilbert Annette,1229216653
45209223,Herilanto Raveloharison,1238495492
32850136,Honoré N. Razafindramiandra,1192734361
77151410,Hope Chisanu,1240529226
54202295,Hyppolite Ramaroson,1242618337
20344990,Jacques Rabemananjara,1250349602
41410869,Jean Louis Robinson,1182009941
18745654,Jean Ralaimongo,1244109507
31938425,Jonah Ranaivo,1186387487
33119600,Kingsely Namakhwa,1064384238
21970847,Lalao Ravalomanana,1241320384
31938513,Laurent Botokeky,1249969257
31938374,Mahasumpo Raveloson,1185914772
21905397,Mamy Ranaivoniarivo,1241434004
876922,Marcel Ranjeva,1190559062
56305804,Michel Randria,1177650685
46713245,Mile Zečević,1249711505
13865254,Monja Jaona,1214613613
56557688,Nadine Ramaroson,1209645610
31938547,Norbert Zafimahova,1245504666
69333074,Patrick Rajoelina,1207299094
31938582,Pierre Ramampy,1177650675
31938631,Ralijaona Laingo,1177650498
27879869,Ramaniraka,1234289442
68103373,Ratsitatanina,1227027420
75337314,Richard Chimwendo Banda,1250002793
77200299,Rindra Rabarinirinarison,1241911288
38739697,Roseline Emma Rasolovoahangy,1244364217
75336995,Samuel Kawale,1201222030
75336919,Simplex Chithyola Banda,1228356805
74705830,Steve Mikaya,1181752332
75337388,Titus Mvalo,1228929938
46721979,Zoran Veruševski,1243517990
42256650,Abdul Aziz bin Husain,1248516426
19814966,Abdullah CD,1244848097
48355104,Abu Samah Mohd Kassim,1247356705
67545414,Ahmad Kamil Jaafar,1243383117
27232333,Ahmad Zaidi Adruce,1240901693
69150297,Ajis Sitin,1242147160
38426416,Akmar Hisham,1241217403
65611826,Arifin Asgali,1246013371
65483689,Assaffal P. Alian,1217649866
72897155,Ationg Tituh,1249350341
78081766,Azam Kamaralzaman,1250251847
38779015,Azlan Mohd Lazim,968561996
72780743,Azli Yusof,1247236590
77059388,Azmi Alang,1232728388
77071235,Bukhori Ghazali,1244373350
39375581,Chen Tien,1242594720
1244895,Chin Peng,1249683366
19085956,Chong Ted Tsiung,1219857937
76193858,Danyal Balagopal Abdullah,1210596392
11895948,Devaki Krishnan,1205996149
65465151,Ellron Alfred Angin,1247695585
23307254,Eu Chooi Yip,1222002149
2194484,Fong Chong Pik,1181679522
40249948,Heah Joo Seang,1248625537
38708279,Hii King Chiong,1246848736
43042091,Hishamuddin Rais,1184798433
5445205,Ishak Haji Muhammad,1250335304
20160920,James John Skinner,1247967982
65602211,Jennifer Lasimbang,1248703003
65449085,Joachim Gunsalam,1249455076
2011408,John Tembo,1227763229
55537609,John Victor Morais,1095635753
7126322,K. Pathmanaban,1158304288
47709082,Kamarulzaman Teh,1136811500
70405546,Khairin Nisa,1221940896
8463228,Kontik Kamariah Ahmad,1135839519
19551626,Lau Pak Khuan,1128509902
15852814,Lau Yew,1208100175
48773829,Lily Eberwein,1250318582
10415680,Liou Chen Kuang,1217527148
58006661,Mamad Puteh,1240270368
35483536,Mary Shawa,1212663981
29041307,Michael Usi,1251044021
70405807,Mohamad Fazli Mohamad Salleh,1218180353
77064630,Mohd Sobri Saleh,1228248124
77064072,Muhammad Fauzi Yusoff,1243441383
49862917,N.K. Menon,1243495927
77070101,Nor Hafizah Othman,1227719407
43889280,Philip Lee Tau Sang,1206566211
47726562,R. G. Balan,1181678224
2545676,Abang Muhammad Salahuddin,1249027291
38954903,Abdul Majeed Mahir,1249604493
75394627,Abdul Raheem Abdulla,1248364678
50900978,Abdulla Jihad,1244494984
50968331,Abdulla Maseeh Mohamed,1250562656
37151585,Abdulla Shahid,1244783683
75458132,Adam Azim (politician),1250658582
76151406,Adam Naseer Ibrahim,1226315175
47141193,Ahmed Adeeb,1249868446
69889432,Ahmed Faris Maumoon,1250740501
38957690,Ahmed Mahloof,1247508110
75300449,Ahmed Nareesh,1229648052
75386087,Aishath Shiham,1251032610
21577288,Eli Wong,1158395655
73617530,Eva Abdulla,1246172924
58576861,Faisal Naseem,1240444041
76102387,Family of Mohamed Muizzu,1247284084
75458538,Hassan Latheef,1245816323
5662717,Ibrahim Yaacob,1237215339
38957538,Ilham Ahmed,1106063792
22908416,Ismail Yaacob,1242682560
76144576,Jameel Usman,1229519780
2353239,Lai Teck,1249684074
52618775,Mohamed Ashmalee,1235587846
56099374,Mohamed Asim,1242820563
72808021,Mohamed Muizzu,1249376012
35086725,Mohammed Waheed Deen,1241974843
12237229,Nathaniel Tan,1117048590
65218211,Nazra Naseem,1231286080
48927677,R.S. Thanenthiran,1243496357
6879002,Rashid Maidin,1250721780
65603048,Rasinin Kautis,1243633848
28965284,Reeko Moosa Manik,1227781579
77107888,Roslan Saidin,1236575083
72346433,Ruslan Muharam,1246980841
5590630,Samsudin Osman,1228848919
65485894,Sarifuddin Hata,1219055795
36823593,Sedomon Gunsanad Kina,1237804107
17634111,Shamsiah Fakeh,1231284014
66692242,Sharif Mohamed,1244941090
64426592,Shidhatha Shareef,1185086630
75727868,Shifa Mohamed,1238331180
34232837,Sukarti Wakiman,1215810575
77652248,Sulaiman Bulon,1241620183
22390112,Tan Keng Liang,1189171478
65596908,Uda Sulai,1249150239
57509255,Wan Rosdy Wan Ismail,1249735006
68570763,Wilson Ugak Kumbong,1243969275
77143474,Yumna Maumoon,1248445820
13736141,Zainal Abidin Ahmad (writer),1210890988
58741493,Aishath Nahula,1244989200
46871650,Alvin Jacklick,1190558199
55729181,Alwata Ichata Sahi,1204711866
31865666,Amadou Doucoure,1185422077
73731535,Amadou Thiam,1244380205
393550,Amadou Toumani Touré,1247505172
72852064,Ataji Balos,1136352456
52397071,Atlan Anien,1142606347
75439299,Balla Koné,1220065013
76740843,Boubacar Alpha Bah,1229918902
39865116,Cheick Bougadary Traoré,1233509228
77139865,Daniel Attard,1242368271
76274984,David Paul (politician),1213791591
34086339,Demba Traoré (politician),1053499445
46871696,Dennis Momotaro,1213069064
39081781,Dramane Dembélé,1106209182
56646932,Foutanga Babani Sissoko,1231005252
3528990,Garan Fabou Kouyate,1245878638
31848077,Hamadoun Dicko,1186363595
46889500,Hiroshi V. Yamamura,1184975727
54140288,Horma Ould Babana,1196550452
65002050,Ismaël Wagué,1246469926
39868761,Jamille Bittar,1062893055
69639209,Kane Hamidou Baba,1231791635
69196026,Ly Taher Dravé,1226300358
31866219,Mahamane Haidara,1177650454
39868970,Mamadou Djigué,1230163595
31874865,Mamadou Konaté,1247055409
31865543,Mamadou M'Bodje,1177650569
46889498,Michael Konelios,1248537667
891766,Modibo Keïta,1235076006
76590086,Mohamed Ag Intalla,1223857980
64382123,Moosa Zameer,1249583931
15857636,Muad Mohamed Zaki,1225542574
55725315,N'Diaye Ramatoulaye Diallo,1125486904
1709204,Ousmane Sy,1053500811
46890388,Rien Morris,1248538511
69195957,Salimata Traoré,1219803147
50334440,Sangaré Niamoto Ba,1226329641
55725479,Siby Ginette Bellegarde,1053500952
75193494,Tadashi Lometo,1215918232
46871701,Thomas Heine,1248898497
76709314,Tiéman Coulibaly,1224357702
46834902,Tony deBrum,1234549166
69717664,Umar Zahir (politician),1240955887
46889499,Wilbur Heine,1248898473
75208513,Witten Philippo,1225039920
22376940,Yeah Samake,1237748854
65501961,Zahiya Zareer,1244341294
66547108,Zeïni Moulaye,1245389557
74516769,Adrian Albu,1201441837
22762040,Adrien d'Épinay,1193460688
75247520,Alexandr Petkov,1232238202
28222665,Anil Bachoo,1226333114
31088650,Ansito Walter,1231680092
66158397,Antoine Bestel,1231466715
59774285,Antoine Toussaint de Chazal,1235560456
74596338,Arcadie Capcelea,1232238412
76510452,Cassam Ajum Piperdy,1217999545
59478772,Cehl Meeah,1185223022
68257977,Charles Thomi Pitot,1166086181
3818842,Chief Commissioner of Rodrigues,1240586443
34098325,Eddy J. Changkye,1188052498
30843360,Erhart Aten,1218218803
75506694,Esmond Moses,1188817746
74435041,Galina Balmoș,1232398089
33468434,Gerson Jackson,1239995409
30843378,Gideon Doone,1227035650
71885406,Ivan Collendavelloo,1224035151
59833026,Jack Fritz (politician),1188817966
44775487,Jagdish Koonjul,1250186715
2808254,Jean-Claude Pierre-Louis,1240586431
30847148,John Ehsa,1216588152
57597597,John Mangefel,1242010533
7065190,Johnson Roussety,1240586450
32134613,Joseph-François Charpentier de Cossigny,1230494168
20088871,Louis Joseph Coralie,1058307177
30845268,Lyndon Jackson,1231681393
24026367,Masao Nakayama,1231670592
4919579,Messaoud Ould Boulkheir,1245226335
74133684,Mihail Barbulat,1232398121
41342678,Mohamed Lemine Ch'bih Ould Cheikh Melainine,1227352105
56815624,Moilin Jean Ah-Chuen,1225850513
55406683,Oleg Balan,1240225655
64236600,Patrick Assirvaden,1150521615
74678851,Pierre Leung Shing,1172388810
40290625,Prega Ramsamy,1159629985
32634612,Pritam Singh Mattan,1249627759
66962283,Rishon Bhadain,1242187993
30845524,Robert Weilbacher,1185904613
44408830,Sangeet Fowdar,1184652318
69181864,Selama Mint Cheikhne Ould Lemrabott,1192502795
71891965,Showkutally Soodhun,1230259825
30847499,Strik Yoma,1239995431
62314426,Subhasnee,1154754342
56718796,Tony Ganngiyan,1153029460
74589699,Valentin Beniuc,1232398481
68910904,Vatimetou Mint Khatry,1225809738
67618573,Vlad Bilețchi,1200644828
30843207,Wesley Simina,1247242628
77502332,"Aleksandr Nikitin (politician, born 1987)",1246754862
74872876,Alexandr Nesterovschi,1232773245
74305737,Alexandru Esaulenco,1166993985
74589735,Anatol Grimalschi,1171481822
74575856,Andrei Cucu,1240176226
2073748,Andrei Ivanțoc,1194205679
74133718,Artur Cozma,1203784912
74445566,Constantin Mihăilescu,1189661987
27413577,Constantin Mimi,1154939115
75901849,Cristina Gherasimov,1232591535
74597288,Dumitru Nidelcu,1232773295
73254450,Dumitru Pulbere,1170743473
74527241,Eduard Grama,1203781908
73537322,Eduard Smirnov,1232778549
74127437,Eugen Gladun,1226755339
74564382,Eugeniu Nichiforciuc,1232591966
74577161,Eugeniu Șlopac,1205562439
74582891,Gheorghe Ichim,1232592316
74596178,Gheorghe Lungu (politician),1232592378
28348486,Gheorghe Malarciuc,1200667979
73537255,Grigore Novac,1221538963
74590591,Iacob Popovici,1170486794
61784436,Ion Ceban,1250593639
28348019,Ion Constantin Ciobanu,1236291646
74128133,Ion Păduraru,1232773604
34655150,Iuliana Gorea-Costin,1246688078
72826448,Larisa Catrinici,1232400756
74589656,Larisa Șavga,1232778139
62479078,Maria Postoico,1239626851
74265279,Mihai Severovan,1232778342
74434953,Mihail Cibotaru,1232590199
73537482,Mihail Druță,1232591884
74138765,Mihail Manoli,1232772683
33777350,Nichita Smochină,1250144999
74434910,Pavel Creangă,1230089280
74336860,Petru Comendant,1226754329
74312159,Radu Marian (politician),1232109911
28641633,Romulus Cioflec,1217161284
74596261,Sergiu Palihovici,1232778308
54037227,Timofei Moșneaga,1243922515
74125866,Valeriu Bulgari,1203782667
55407034,Vasile Bîtca,1203790429
74582967,Vasile Grădinaru,1242620401
74267637,Vasile Iovv,1232593134
74434843,Vasile Parasca,1232773668
74305993,Veaceslav Dobîndă,1166993886
74535792,Vitalie Gorincioi,1232592554
61281486,Vladimir Cebotari,1242626807
26906477,Vladimir Darie,1164754853
74445521,Vladimir Gurițenco,1167148536
68519250,Andrei Spînu,1223026665
31214498,Batrić Jovanović,1152984878
31689286,Bayantömöriin Khaisan,1239033698
75436323,Boris Volosatîi,1217912056
66172718,Božidar Bojović,1245226687
74168794,Branko Lukovac,1190555971
15053744,Camille Blanc,1247535187
68432219,Catherine Fautrier,1219297450
61551089,Chilkhaajavyn Avday,1051560376
71618932,Dendeviin Terbishdagva,1243521548
33277406,Diluwa Khutugtu Jamsrangjab,1246273574
74332653,Dmitri Todoroglo,1242167834
48870894,Dobrilo Dedeić,696310078
49361138,Dritan Abazović,1249023085
70020204,Fatmir Gjeka,1245226714
53958282,Gilles Tonelli,1183193100
36634239,Iko Mirković,1245226569
47105581,Jean-Charles Allavena,1222705482
70620461,Jean Castellini,1249358704
7692350,Jevrem Brković,1224150168
36626185,Jovan Kavarić,1245226560
66533667,Laurent Anselmi,1228785159
34353303,Leonid Talmaci,1232777359
50152381,Luvsannamsrain Oyun-Erdene,1249970172
77277597,Luvsannyamyn Gantömör,1247359859
38679053,Mijiddorjiin Khanddorj,1221669826
62134932,Milutin Jelić,1220446053
65190234,Miodrag Davidović,1211829162
29355227,Paul Demange (politician),1229443213
39468066,Paul Masseron,1222114102
5240814,Predrag Bulatović,1158653391
44006559,Robert Calcagno,1135814202
10695183,Savić Marković Štedimlija,1245661005
1262717,Sekula Drljević,1245746700
74257880,Sergiu Stati,1232778665
36633999,Stevan Lukačević,1245226568
7307261,Stjepan Mitrov Ljubiša,1240189643
50107018,Tarzan Milošević,1234111779
47106093,Thierry Poyet,960140393
924662,Tsakhiagiin Elbegdorj,1247488873
53102884,Tsendiin Mönkh-Orgil,1243514846
74138815,Valentina Țapiș,1232777509
74128067,Valeriu Troenco,1232777781
74575764,Victor Țopa,1247836480
74125759,Victor Țvircun,1232776378
74131149,Vitalie Vrabie,1232776874
65250835,Vladimir Dobričanin,1245226697
65767674,Vladimir Leposavić,1243518946
66172266,Vujica Lazović,1224035540
64708352,Zdravko Krivokapić,1244571902
30370167,Abdelghani Bousta,1243833677
33415142,Abdelhadi Boutaleb,1245185566
67282145,Abdellatif Jouahri,1246185063
32056168,Abdelouahed Belkeziz,1244051993
63589798,Abderrahim Bouabid,1246010673
69329929,Abderrahmane Amalou,1249089950
68780425,Abdessamad Archane,1245185308
62331431,Abu Bakr Ibn Abi Zaid as-Slawi,1245183760
5153149,Ahmed Balafrej,1244050839
64294980,Ahmed Benjelloun,1245188391
9085181,Ahmed al-Hiba,1241880564
30748059,Ahmed ibn Abi Mahalli,1224487470
66823782,Aleksandar Stijović,1243518923
66898148,Anas Doukkali,1245329508
42365317,Andrija Popović,1245227218
37478987,Ba Ahmed,1082884635
70246485,Brahim Boutaleb,1243832092
66233447,Budimir Šegrt,1122440109
43432235,Darko Pajović,1246942243
67272334,Dejan Vukšić,1177292473
21783587,Driss Benzekri (activist),1244051602
15047867,Evgenije Popović,1243083065
41198937,Fadel Benyaich,1245186940
39852202,Fuad Nimani,1242012404
68733235,Hakim Benchamach,1244051294
58085118,Jovan Pavlović (politician),1226935449
7291753,Khalihenna Ould Errachid,1215616785
63418809,Lazar Tomanović,1243083023
25497497,Lujo Vojnović,1246357379
64045994,M'hamed Boucetta,1243831971
65863599,Mahjoubi Aherdane,1244052254
30872057,Mehdi Ben Barka,1250624406
21879118,Miloud Chaabi,1246871230
52529420,Miloš Radulović (politician),1207823889
41768056,Mohamed Ali El Admi,1055102528
69857418,Mohamed Benchaaboun,1245188693
67627315,Mohamed El Fassi,1190167672
70153627,Mohamed Haddou Chiguer,1243832439
38613627,Mohammed al-Hajj ibn Mohammed al-Dila'i,1250398472
33261354,Moncef Belkhayat,1244680788
66871372,Moulay Ahmed Alaoui,1246012243
54440850,Mustapha Bakkoury,1155781381
54102901,Nasser Bourita,1243832858
36625882,Nešo Šćepović,1245226578
11497354,Novica Radović,1242578375
30263112,Omar Benjelloun,1245187417
41375292,Rochdi Chraibi,1245329843
64666043,Saaïd Amzazi,1249054415
66013673,Sergej Sekulović,1183676446
57023872,Vladimir Pavićević,1207040463
62030598,Abdelaziz El Omari,1168135452
75546666,Abdelhafid Kadiri,1243832532
3876710,Abdelkrim Motii,1245329075
61878230,Abdellah Kadiri,1246403569
68624641,Abdellatif Ouahbi,1244051321
30259172,Abdellatif Zeroual,1244051612
33865760,Abdelwahed Radi,1244843050
1982107,Afonso Dhlakama,1240532685
76910708,Antonio Augusto Eduardo Namburete,1232941744
5153358,Azzeddine Laraki,1246571939
35764932,Basilio Muhate,1246373223
70333445,Ben Africa,1222863168
51813351,Brahim Zniber,1250235910
4895017,Carlos Cardoso (journalist),1249355860
49417229,Chafik Rachadi,1243833613
70335723,Dap Izaaks,1194709273
75563577,Duminga Ndala,1217984989
77386585,Esme Sophia Isaack,1237419382
36060961,Fathallah Sijilmassi,1245187124
32090913,Gottlob Mbaukua,1214738217
2242841,Helder Francisco Malauene,1065685422
33008473,Hendrina Afrikaner,1154144271
68735333,Ilyas El Omari,1244051318
27830677,Jager Afrikaner,1229945721
31397203,Janet Mondlane,1246373216
70334277,John McNab,1209744541
36697233,Khalid Naciri,1244051184
26281751,Khanatha bint Bakkar,1249128711
27932385,Klaas Afrikaner,1246430439
14668286,Marcelino dos Santos,1246373256
63724267,Mohamed Hassan Ouazzani,1245328779
37476423,Mohammed Allal Sinaceur,1243832655
5351466,Mohammed Kabbaj,1246358836
5153314,Mohammed Karim Lamrani,1243832238
68687729,Mohammed Sajid (politician),1245188824
226113,Mohammed VI of Morocco,1250885775
54267738,Mohammed Ziane,1245328571
28482753,Mohammed al-Makki al-Nasiri,1245184093
33865465,Mohand Laenser,1244052275
64339427,Muhammad al-Kattani,1246285307
52485833,Murade Isaac Murargy,1041131952
62003371,Mário Albino,1042139227
54255141,Nasser Zefzafi,1249091080
69973398,Nyeleti Brooke Mondlane,1226211423
75220066,Sidi Hamdi Ould Errachid,1244051074
28621279,Sidi al-Ayachi,1245187768
69973505,Stella da Graça Pinto Novo Zeca,1070241018
4670577,Tomaz Salomão,1246373248
35103277,Yassir Znagui,1244051523
48842066,Zoulikha Nasri,1245185105
74543827,Abner Nuule,1188297660
72928133,Anna Shiweda,1234683725
73580860,Bedraj Singh,1239549671
76923293,Bhim Bahadur Bhandari,1232672287
59974012,Bidhyanath Pokhrel,1249925702
56928337,Bishal Khadka,1210988854
70875642,Chakra Prasad Bastola,1248275701
77409263,Chet Narayan Acharya,1240717301
65791159,Chiri Babu Maharjan,1225880924
70335337,Cornelius van Wyk,1077993801
58782267,Devi Khadka,1243242828
61161619,Dhir Shumsher Rana,1236923553
51875701,Dhokal Singh Basnyat,1223085375
21106432,Eben van Zijl,1203276921
77640570,Ek Raj Karki,1241622160
32090864,Erastus Tjejamba,1214738394
38837901,Gagan Singh Bhandari,1223075157
62358200,Gajraj Mishra,1162142104
51974148,Ganesh Pandey,1229387790
77551286,Ghanashyam Bhandari,1241303409
70985274,Gopal Kumar Basnet,1189925024
40066151,Gore Bahadur Khapangi,1220894158
38789791,Harka Gurung,1243223649
77107966,Jhalak Bahadur Magar,1241302999
73580966,Khadga Bahadur Pokharel,1153778069
76922100,Koili Devi Chaudhary,1229219802
67911093,Krishna Chandra Nepali Pokharel,1239991520
73580910,Krishna Kumar B.C.,1152130342
52778935,Laxman Rajbanshi,1092220542
43199317,Leela Mani Paudyal,1237921754
69882944,Mahendra Bahadur Bista,1240109611
33560939,Manasse ǃNoreseb,1015106908
65175942,Maxie Minnaar,1105191855
47698985,Mohan Baral,1174999517
74373144,Nani Maiya Dahal,1241969646
77408266,Narayan Prasad Dahal,1241634031
33375770,Nehale Mpingana,1171515390
56740467,Pande family,1245985625
73420796,Prakash Bahadur Deuba,1151772869
34983532,Prem Bahadur Kansakar,1206443756
71004975,Radhika Tamang,1183662898
41146207,Rajanra KC,1160122772
71004910,Rajendra Laxmi Gaire,1189923087
69328343,Ram Chandra Jha,1211204880
56826865,Ratneshwar Lal Kayastha,1130432472
56177114,Sheikh Abul Kalam Azad (Nepali politician),1246987820
67626469,Surya Bahadur KC,1236558469
17003725,Thimoteus Tjamuaha,1214738431
62433081,Vrajanath Poudyal,1230206658
37744378,Yadunath Khanal,1229751756
60171919,AbdulRahman AbdulRazaq,1250092836
47602501,Adedeji Adeleke,1241186305
61596297,Adelere Adeyemi Oriolowo,1217429640
43870529,Akinwumi Adesina,1246502980
63224867,Aliyu Sabi Abdullahi,1249042452
66662246,Antonio Lacayo,1238496892
51813377,Bam Shah,1247940215
70985630,Bhuwan Bahadur Sunar,1095758222
34664121,Bishnu Pratap Shah,1230592998
56913702,Busari Adelakun,1215434038
31023945,Dharma Ratna Yami,1236294046
37977356,Diamond Shumsher Rana,1213647742
66081893,Edipcia Dubón,1230517724
60791503,Félix Maradiaga,1218371987
66455624,George Henriquez,1235950449
70985324,Goma Devi Timilsina,1151619454
71630525,Guillermo Arce Castaño,1112499974
72074893,Guillermo Daniel Ortega Reyes,1216080109
76842650,Joe Acha,1246220433
8087034,José Francisco Cardenal,1017388553
72335232,Juan Espinosa (politician),1229957977
66484843,Juan Sebastián Chamorro,1240734860
76157088,Julius Abure,1246413584
32058225,Lateef Adegbite,1247122505
67035495,Luis Fley,1241795833
73128602,Malik Ado-Ibrahim,1225494111
68312306,Maximino Rodríguez Martínez,1163183225
7907338,Miguel Larreynaga,1229927077
63827074,Mohammed Hassan Abdullahi,1182931622
77145666,Nadeska Cuthbert,1231767190
872279,Oscar Danilo Blandón,1228542724
67664050,Paul Oquist,1176191073
68056653,Pedro Joaquín Chamorro Barrios,1235600173
74596745,Philip Agbese,1247028738
53124833,Ranabir Singh Thapa,1236926304
63338673,Saidu Musa Abdullahi,1250601335
46470148,Samuel Adesina,1173870499
73649772,Sanjay Kumar Mahato,1238726493
77573950,Santoshi Shahi,1241303141
67669614,Sanu Siva,1232670643
73231843,Shuaib Oba Abdulraheem,1246086159
4971653,Shukraraj Shastri,1246626604
70985194,Sonam Gyalchhen Sherpa,1095759552
75191902,Stephen Adewale,1244660968
71626713,Stephen Makoji Achema,1176790138
57963839,Surya Raj Acharya,1159727043
61684288,Tajudeen Adeyemi Adefisoye,1127044782
54028207,Thapa dynasty,1241023946
77491127,Yagya Raj Joshi,1240516482
31614414,Abiola Ajimobi,1243007525
674763,Abubakar Tafawa Balewa,1250135459
48808353,Adebayo Johnson Bankole,1200803605
4682178,Ahmadu Bello,1246222626
74775007,Ahmed Musa Dangiwa,1200817722
58891428,Ajibola Basiru,1234051957
46407921,Akinwunmi Ambode,1246220569
35617357,Alhaji Hassan Dalhat,1041777508
73813247,Alhaji Idi Farouk,1249041934
71946300,Ali Isa,1240307688
75823979,Anamero Sunday Dekeri,1247119892
73206974,Babajimi Adegoke Benson,1246220576
63310496,Benjamin Anyene,1242620558
74620127,Bisayo Busari-Akinnadeju,1224270625
62050942,Bunmi Dipo Salami,1232995202
55725258,Chima Anyaso,1126818356
76850060,Chris Ayebusiwa,1239442745
62783259,Christopher Pere Ajuwa,1244830459
57102933,Dapo Folorunsho Asaju,1249147332
56969956,David Dafinone,1249772100
74060843,Dele Belgore,1190984573
64598863,Dipo Dina,1202540135
64584020,Enitan Badru,1212879104
49305396,Hadiza Bala Usman,1248013280
54271845,Hafsat Mohammed Baba,1245241380
63064904,Ibrahim Abdullahi Danbaba,1246598552
60621010,Ibrahim Mohammed Bomai,1248720028
51126147,Janet Akinrinade,1191877008
65240622,Jibrin Ndagi Baba,1250408724
49795380,Kande Balarabe,1233724373
68147935,Kayode Ajulo,1250441949
59441485,Michael Ajegbo,1144112517
47130712,Michael Opeyemi Bamidele,1248817751
50709592,Mohammed Barkindo,1243329720
70569020,Mohammed Bello-Koko,1234143023
63451455,Musa Babayo,1181607116
45620445,Oloye Akin Alabi,1244486498
71829989,Patrick Asadu,1236133136
72063421,Princess Pat Ajudua,1224579746
57200100,Richard Bamisile,1177423765
70394773,Rukayya Dawayya,1246220020
63750132,Sanusi Ado Bayero,1226682853
68216964,Tayo Alasoadura,1224409517
49321891,Temitope Aluko,1206822680
53833916,Timi Alaibe,1244807145
29692598,Tonto Dikeh,1246220034
18681273,Tony Ene Asuquo,1246548727
63385250,William Nwankwo Alo,1231515204
31667038,Yusuf Datti Baba-Ahmed,1242968401
70384235,Zainab Abubakar Alman,1220763279
55576808,Abdullahi Abubakar Gumel,1250601261
57790370,Abdullahi Idris Garba,1185669268
27497201,Akanu Ibiam,1233279599
73422840,Alabo Dakorinama George-Kelly,1216045204
73271436,Alex Egbona,1238986408
4857671,Alex Ekwueme,1249045033
10038214,Alvan Ikoku,1227608910
45474321,Ayo Fasanmi,1247053005
3141902,Ayo Fayose,1248860898
43371976,Babatunde Fowler,1188312683
58788910,Boma Goodhead,1206181815
52582872,Chris Ekiyor,1213553243
70629808,Christopher Imumolen,1220771535
77467803,Cyril Godwin Hart,1241090533
71573874,David Edevbie,1249043995
75631541,Dele Gboluga Ikengboju,1236563572
77016499,Donald Ojogo,1250250353
56967325,Edwin Clark (politician),1197669418
56987848,Effiong Okon Eyo,1179809941
77589317,Ekperikpe Ekpo,1249260265
61124992,Eric Kelechi Igwe,1225736304
48702505,Femi Falana,1250200022
62916958,Francis Adenigba Fadahunsi,1158624834
70874738,Gregory Ibe,1245461287
38169667,Hadi Sirika,1240578422
48745382,Hamisu Musa,1240396139
72270785,Herman Hembe,1149491450
57227305,Humphrey Omo-Osagie,1144218043
63911734,Ibrahim Tako,1246222619
60413639,Ibrahim Usman Jibril,1250601270
64600676,Ismaila Isa Funtua,1218160379
69459322,Joseph Itotoh,1140514519
50747568,Ken Erics,1246220044
76540831,Love Ezema,1221676650
61156118,Manasseh Daniel Jatau,1238159613
31788405,Mercy Johnson,1250924023
64238561,Modupe Irele,1193042351
